,State,ID,Material,Taxa,Type,County,Measured,Mea_SE,Norm,Norm_SE,X13C,SiteID,SiteName,Lat,Long,Strat,Context,AMS_Radio,Comment,Reference,Region,Date,Error,Site_Name
66839,Utah,Beta-154760,SHELL,NA,GEOLOGICAL,Tooele,NA,NA,9480,60,-10.9,42TO1009,Wild Isle,40.445422,-113.182152,NA,NA,NA,NA,NA,Basin,9480,60,Wild Isle
66840,Utah,Beta-154761,SHELL,NA,GEOLOGICAL,Tooele,NA,NA,11080,70,-9.9,42TO1009,Wild Isle,40.445422,-113.182152,NA,NA,NA,NA,NA,Basin,11080,70,Wild Isle
66841,Utah,Beta-154762,CHARCOAL,NA,ARCHAEOLOGICAL,Tooele,NA,NA,240,40,NA,42TO1009,Wild Isle,40.445422,-113.182152,NA,NA,NA,NA,Carter and Young 2001,Basin,240,40,Wild Isle
66842,Utah,Beta-179083,SEDIMENT,NA,GEOLOGICAL,Tooele,NA,NA,10000,80,-19.4,42TO1009,Wild Isle,40.445422,-113.182152,NA,NA,NA,NA,NA,Basin,10000,80,Wild Isle
66843,Utah,Beta-179084,SEDIMENT,NA,GEOLOGICAL,Tooele,NA,NA,8890,60,-14.7,42TO1009,Wild Isle,40.445422,-113.182152,NA,NA,NA,NA,NA,Basin,8890,60,Wild Isle
66844,Utah,Beta-193821,CHARCOAL,NA,ARCHAEOLOGICAL,Tooele,NA,NA,3390,80,NA,42TO674,Wildcat Dune,40.445422,-113.182152,NA,NA,NA,NA,Carter et al. 2005,Basin,3390,80,Wildcat Dune
66845,Utah,Beta-428728,CHARCOAL,Salix,ARCHAEOLOGICAL,Tooele,NA,NA,10370,30,-26,42TO6384,Wishbone Site,40.445422,-113.182152,NA,Hearth charcoal (Salix),AMS,NA,Duke et al. 2016; Rosencrance 2019,Basin,10370,30,Wishbone Site
66846,Utah,Beta-428729,CHARCOAL,Salix,ARCHAEOLOGICAL,Tooele,NA,NA,10430,40,-26.9,42TO6384,Wishbone Site,40.445422,-113.182152,NA,Hearth charcoal (Salix),AMS,NA,Duke et al. 2016; Rosencrance 2019,Basin,10430,40,Wishbone Site
66847,Utah,Beta-428730,CHARCOAL,Salix,ARCHAEOLOGICAL,Tooele,NA,NA,10370,40,-27.3,42TO6384,Wishbone Site,40.445422,-113.182152,NA,Hearth charcoal (Salix),AMS,NA,Duke et al. 2016; Rosencrance 2019,Basin,10370,40,Wishbone Site
66848,Utah,Beta-428734,SEDIMENT,NA,GEOLOGICAL,Tooele,NA,NA,9590,30,-25.8,42TO6384,Wishbone Site,40.445422,-113.182152,NA,paleoenivornmental control To65-1,AMS,NA,Duke et al. 2021-First evidence for Nicotiana (Tobacco)…,Basin,9590,30,Wishbone Site
66849,Utah,Beta-432288,SEDIMENT,NA,GEOLOGICAL,Tooele,NA,NA,10350,30,-18,42TO6384,Wishbone Site,40.445422,-113.182152,NA,paleoenivornmental control To66-1,AMS,NA,Duke et al. 2021-First evidence for Nicotiana (Tobacco)…,Basin,10350,30,Wishbone Site
66850,Utah,Beta-479056,SEDIMENT,NA,GEOLOGICAL,Tooele,NA,NA,10270,30,-22.3,42TO6384,Wishbone Site,40.445422,-113.182152,NA,paleoenivornmental control To81-4,AMS,NA,Duke et al. 2021-First evidence for Nicotiana (Tobacco)…,Basin,10270,30,Wishbone Site
66851,Utah,Beta-479058,SEDIMENT,NA,GEOLOGICAL,Tooele,NA,NA,10720,30,-20.2,42TO6384,Wishbone Site,40.445422,-113.182152,NA,paleoenivornmental control To35-2,AMS,NA,Duke et al. 2021-First evidence for Nicotiana (Tobacco)…,Basin,10720,30,Wishbone Site
66852,Utah,Beta-479059,SEDIMENT,NA,GEOLOGICAL,Tooele,NA,NA,10660,30,-19.4,42TO6384,Wishbone Site,40.445422,-113.182152,NA,paleoenivornmental control To35-2,AMS,NA,Duke et al. 2021-First evidence for Nicotiana (Tobacco)…,Basin,10660,30,Wishbone Site
66853,Utah,Beta-479061,SEDIMENT,NA,GEOLOGICAL,Tooele,NA,NA,10710,30,-26.8,42TO6384,Wishbone Site,40.445422,-113.182152,NA,paleoenivornmental control To85-8,AMS,NA,Duke et al. 2021-First evidence for Nicotiana (Tobacco)…,Basin,10710,30,Wishbone Site
66854,Utah,Beta-479064,SEDIMENT,NA,GEOLOGICAL,Tooele,NA,NA,10820,30,-26.4,42TO6384,Wishbone Site,40.445422,-113.182152,NA,paleoenivornmental control To27-1,AMS,NA,Duke et al. 2021-First evidence for Nicotiana (Tobacco)…,Basin,10820,30,Wishbone Site
66855,Utah,Beta-479071,SEDIMENT,NA,GEOLOGICAL,Tooele,NA,NA,10580,40,-23.5,42TO6384,Wishbone Site,40.445422,-113.182152,NA,paleoenivornmental control To85-8,AMS,NA,Duke et al. 2021-First evidence for Nicotiana (Tobacco)…,Basin,10580,40,Wishbone Site
66856,Utah,Beta-?,CHARCOAL,NA,ARCHAEOLOGICAL,Tooele,NA,NA,1320,70,NA,42TO504,NA,40.445422,-113.182152,NA,Structure Fill 21 cmbs,NA,no lab number given in report,"Smith 1994, Fremont Settlement and Subsistence Practices…",Basin,1320,70,42TO504
66857,Utah,Beta-135135,CHARCOAL,NA,ARCHAEOLOGICAL,Tooele,NA,NA,2250,70,NA,42TO1196,NA,40.445422,-113.182152,NA,Charcoal,NA,NA,Simms 2000,Basin,2250,70,42TO1196
66858,Utah,Beta-143046,CHARCOAL,NA,ARCHAEOLOGICAL,Tooele,NA,NA,260,40,NA,42TO900,NA,40.445422,-113.182152,NA,Hearth in dunes.,NA,Dated feature not discussed; unknown associations,MADSEN AND SCHMITT  2002; Madsen and Schmitt 2005,Basin,260,40,42TO900
66859,Utah,Beta-169278,CHARCOAL,NA,ARCHAEOLOGICAL,Tooele,NA,NA,130,40,NA,42TO1889,NA,40.445422,-113.182152,NA,NA,NA,NA,Bright and Yoke 2002,Basin,130,40,42TO1889
66860,Utah,Beta-169279,CHARCOAL,NA,ARCHAEOLOGICAL,Tooele,NA,NA,1180,40,NA,42TO1889,NA,40.445422,-113.182152,NA,NA,NA,NA,Bright and Yoke 2002,Basin,1180,40,42TO1889
66861,Utah,Beta-184960,CHARCOAL,NA,ARCHAEOLOGICAL,Tooele,NA,NA,2730,40,NA,42TO900,NA,40.445422,-113.182152,level 3,"Artifact Conc. B, Level 3",NA,Date not listed in Madsen and Schmitt's monograph on 42To900 nor in their catalog of dates from the western Great Basin,TYBERG 2003,Basin,2730,40,42TO900
66862,Utah,Beta-184961,CHARCOAL,NA,ARCHAEOLOGICAL,Tooele,NA,NA,2830,40,NA,42TO900,NA,40.445422,-113.182152,level 3,"Artifact Conc. B, Level 3",NA,Date not listed in Madsen and Schmitt's monograph on 42To900 nor in their catalog of dates from the western Great Basin,TYBERG 2003,Basin,2830,40,42TO900
66866,Utah,Beta-251960,CHARCOAL,NA,ARCHAEOLOGICAL,Tooele,NA,NA,60,40,NA,42TO567,NA,40.445422,-113.182152,NA,NA,NA,NA,"D. Madsen, pers com, 2020",Basin,60,40,42TO567
66867,Utah,Beta-33794/ETH-5947,SEEDS,Zea mays,ARCHAEOLOGICAL,Tooele,NA,NA,1290,70,NA,42TO504,NA,40.445422,-113.182152,NA,Carbonized corn cob from charcoal-mottled structure fill 21 cm below modern surface.  Second C14 sample from same excavation unit comprised of pooled carbonized wood (no lab. no.) gave date of 1320 +/- 70.,AMS,Sample from cultural fill inside the light structure; no associated diagnostics,"Smith 1994, Fremont Settlement and Subsistence Practices…",Basin,1290,70,42TO504
66869,Nevada,A-1020,CHARCOAL,NA,ARCHAEOLOGICAL,Nye,NA,NA,1990,100,-25,26NY-?,Ash Meadows/Barnett,40.445544,-118.403097,NA,NA,RADIOMETRIC,NA,"Long and Muller, 1981: 208-209",Basin,1990,100,Ash Meadows/Barnett
66871,Nevada,A-1021R,CHARCOAL,NA,ARCHAEOLOGICAL,Nye,NA,NA,2040,70,-25,26NY-?,Ash Meadows/Barnett,40.445544,-118.403097,NA,NA,RADIOMETRIC,NA,"Long and Muller, 1981: 208-209",Basin,2040,70,Ash Meadows/Barnett
66872,Nevada,A-1022,CHARCOAL,NA,ARCHAEOLOGICAL,Nye,NA,NA,2610,90,-25,26NY-?,Ash Meadows/Barnett,40.445544,-118.403097,NA,NA,RADIOMETRIC,NA,"Long and Muller, 1981: 208-209",Basin,2610,90,Ash Meadows/Barnett
66874,Nevada,A-1024,CHARCOAL,NA,ARCHAEOLOGICAL,Nye,NA,NA,1990,45,-25,26NY-?,Ash Meadows/Barnett,40.445544,-118.403097,NA,NA,RADIOMETRIC,NA,"Long and Muller, 1981: 208-209",Basin,1990,45,Ash Meadows/Barnett
66875,Nevada,A-1025,CHARCOAL,NA,ARCHAEOLOGICAL,Nye,NA,NA,2040,70,-25,26NY-?,Ash Meadows/Barnett,40.445544,-118.403097,NA,NA,RADIOMETRIC,NA,"Long and Muller, 1981: 208-209",Basin,2040,70,Ash Meadows/Barnett
66876,Nevada,WSU-2628,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,770,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"Terrace midden, Stratum D, hearth (Feature 10)",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,770,80,Alta Toquima
66877,Nevada,WSU-2629,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,940,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"Terrace midden, Stratum D, hearth (Feature 10)",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,940,80,Alta Toquima
66878,Nevada,WSU-2633,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,1270,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House II-A, NE/SE Quads, Feature 1",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1270,80,Alta Toquima
66879,Nevada,WSU-2634,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,350,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,10-20 cm,"House II-I, Feature 1, NE Quad, 10-20 cm",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,350,80,Alta Toquima
66880,Nevada,WSU-2636,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,640,70,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House III-A, Feature 2",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,640,70,Alta Toquima
66881,Nevada,WSU-2637,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,640,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House  III-A, NE, Feature 2",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,640,80,Alta Toquima
66882,Nevada,WSU-2638,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,620,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House III-B, Feature 1",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,620,80,Alta Toquima
66883,Nevada,WSU-2639,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,220,70,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House III-B, Feature 2",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,220,70,Alta Toquima
66884,Nevada,WSU-2642,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,1350,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House III-G, Feature 3",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1350,80,Alta Toquima
66885,Nevada,WSU-2643,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,1840,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House IV-F, Feature 1",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1840,80,Alta Toquima
66886,Nevada,WSU-2644,CHARCOAL,artemesia,ARCHAEOLOGICAL,Nye,310,50,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"North Summit, House A",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,310,50,Alta Toquima
66887,Nevada,UCIAMS-93260,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,6340,20,NA,26NY301,Gatecliff Shelter,40.445544,-118.403097,Horizon 13,Horizon 13,AMS,NA,Kennett et al. 2014 Table 1,Basin,6340,20,Gatecliff Shelter
66888,Nevada,UCIAMS-95702,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,3415,15,NA,26NY301,Gatecliff Shelter,40.445544,-118.403097,Horizon 9,Horizon 9,AMS,NA,Kennett et al. 2014 Table 1,Basin,3415,15,Gatecliff Shelter
66889,Nevada,UCIAMS-95708,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,5050,15,NA,26NY301,Gatecliff Shelter,40.445544,-118.403097,Horizon 15,Horizon 15,AMS,NA,Kennett et al. 2014 Table 1,Basin,5050,15,Gatecliff Shelter
66890,Nevada,UCIAMS-95710,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,4920,15,NA,26NY301,Gatecliff Shelter,40.445544,-118.403097,Horizon 14,Horizon 14,AMS,NA,Kennett et al. 2014 Table 1,Basin,4920,15,Gatecliff Shelter
66891,Nevada,Beta-233513,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,120,50,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum B,"Terrace Midden, Stratum B, bottom of hearth",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,120,50,Alta Toquima
66892,Nevada,Beta-233514,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,160,40,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum B,"Terrace Midden, Stratum B",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,160,40,Alta Toquima
66893,Nevada,Beta-233515,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,140,40,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum B,"Terrace Midden, Stratum B",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,140,40,Alta Toquima
66894,Nevada,Beta-233516,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,930,40,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum D,"Terrace Midden, Stratum D",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,930,40,Alta Toquima
66895,Nevada,Beta-233521,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,170,50,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum B,"Terrace Midden, Stratum B",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,170,50,Alta Toquima
66896,Nevada,Beta-233522,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,300,50,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum B,"Terrace Midden, Stratum B",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,300,50,Alta Toquima
66897,Nevada,Beta-233523,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,1340,50,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum D,"Terrace Midden, Stratum D",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1340,50,Alta Toquima
66898,Nevada,Beta-233524,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,1190,60,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum D,"Terrace Midden, Stratum D",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1190,60,Alta Toquima
66899,Nevada,Beta-233525,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,200,50,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum B,"Terrace Midden, Stratum B",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,200,50,Alta Toquima
66900,Nevada,Beta-233526,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,1620,60,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum F,"Terrace Midden, Stratum F",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1620,60,Alta Toquima
66901,Nevada,Beta-233527,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,1830,40,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum F,"Terrace Midden, Stratum F",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1830,40,Alta Toquima
66902,Nevada,Beta-233529,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,2240,40,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum H,"Terrace Midden, Stratum H",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,2240,40,Alta Toquima
66903,Nevada,Beta-233530,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,2340,50,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum H,"Terrace Midden, Stratum H",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,2340,50,Alta Toquima
66904,Nevada,SI-6173,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,2250,70,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum H,"Terrace Midden, Stratum H",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,2250,70,Alta Toquima
66905,Nevada,SI-6174,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,2240,60,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum H,"Terrace Midden, Stratum H",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,2240,60,Alta Toquima
66906,Nevada,SI-6175,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,1750,70,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum G,"Terrace Midden, Stratum G",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1750,70,Alta Toquima
66907,Nevada,SI-6176,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,510,40,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum D,"Terrace Midden, Stratum D",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,510,40,Alta Toquima
66908,Nevada,SI-6177,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,850,50,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum D,"Terrace Midden, Stratum D",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,850,50,Alta Toquima
66909,Nevada,SI-6178,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,290,60,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum B,"Terrace Midden, Stratum B",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,290,60,Alta Toquima
66910,Nevada,SI-6179,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,1320,50,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum D/F,"Terrace Midden, Stratum D/F, Below Feature A",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1320,50,Alta Toquima
66912,Nevada,SI-6181,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,1400,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum D,"Terrace Midden, Stratum D",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1400,80,Alta Toquima
66913,Nevada,SI-6182,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,265,45,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum B,"Terrace Midden, Stratum B",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,265,45,Alta Toquima
66914,Nevada,SI-6183,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,610,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum D,"Terrace Midden, Stratum D",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,610,80,Alta Toquima
66916,Nevada,SI-6185,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,2060,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum F,"Terrace Midden, Stratum F",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,2060,80,Alta Toquima
66917,Nevada,SI-6186,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,525,45,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum D,"Terrace Midden, Stratum D",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,525,45,Alta Toquima
66918,Nevada,SI-6187,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,1880,90,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum F,"Terrace Midden, Stratum F",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1880,90,Alta Toquima
66919,Nevada,UCIAMS-107509,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,2505,20,NA,26NY921,Alta Toquima,40.445544,-118.403097,30-38 cm,"House I-E, NE quad, 30-38 cm.",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,2505,20,Alta Toquima
66920,Nevada,UCIAMS-107510,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,1010,20,NA,26NY921,Alta Toquima,40.445544,-118.403097,30-40 cm,"House I-E, NE quad, 30-340 cm, under rock B.",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1010,20,Alta Toquima
66921,Nevada,UCIAMS-107511,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,1265,20,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House I-E, NE + SE quad, Feature 1",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1265,20,Alta Toquima
66922,Nevada,UCIAMS-107512,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,220,15,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum 2,"House II-E, NE quad, Stratum 2",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,220,15,Alta Toquima
66923,Nevada,UCIAMS-107513,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,1590,15,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House II-E, SE quad, Feature 1",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1590,15,Alta Toquima
66924,Nevada,UCIAMS-107514,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,130,15,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House IV-F, NW quad, L1, pea gravel",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,130,15,Alta Toquima
66925,Nevada,UCIAMS-107515,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,195,15,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House IV-F, SW quad, feature 1",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,195,15,Alta Toquima
66926,Nevada,UCIAMS-107516,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,630,15,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House III-G, NE quad, feature 1",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,630,15,Alta Toquima
66927,Nevada,UCIAMS-107517,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,235,20,NA,26NY921,Alta Toquima,40.445544,-118.403097,Stratum 2,"House III-G, NE quad, stratum 2",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,235,20,Alta Toquima
66928,Nevada,UCIAMS-107518,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,1275,15,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House III-G, SE quad, feature 3",AMS,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,1275,15,Alta Toquima
66929,Nevada,WSU-2631,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,920,80,NA,NA,NA,26NY921,Alta Toquima,40.445544,-118.403097,NA,"House I-B fill, Terrace midden, Stratum D",RADIOMETRIC,NA,"Thomas 2020, Alta Toquima AMNh Anthro Papers 104",Basin,920,80,Alta Toquima
66931,Nevada,UCIAMS-95705,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,4530,15,NA,26NY301,Gatecliff Shelter,40.445544,-118.403097,Horizon 12,Horizon 12,AMS,NA,Kennett et al. 2014 Table 1,Basin,4530,15,Gatecliff Shelter
66932,Nevada,UCIAMS-95706,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,4480,15,NA,26NY301,Gatecliff Shelter,40.445544,-118.403097,Horizon 12,Horizon 12,AMS,NA,Kennett et al. 2014 Table 1,Basin,4480,15,Gatecliff Shelter
66933,Nevada,UCIAMS-95707,CHARCOAL,Artemisia,ARCHAEOLOGICAL,Nye,NA,NA,4800,15,NA,26NY301,Gatecliff Shelter,40.445544,-118.403097,Horizon 13,Horizon 13,AMS,NA,Kennett et al. 2014 Table 1,Basin,4800,15,Gatecliff Shelter
